X,Y,Z,Name,Description,Season,Episode,BroadcastDate,Link,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Description_Clean,Description_Standardized,Needs_Review,Theme_Tags,Place_Locations,Season_key,Episode_key,Producer,Duration,Location 1,Match_Score,Match_Type,Name_core
-119.2599121,45.8700171,0.0,06.10 High Tech Water Conservation,"In the Columbia Basin of Eastern Oregon, good soil and sunshine are plentiful but water is scarce. Farmers are using sensors and computers to optimize the efficiency of their irrigation systems.",6.0,10.0,2/9/95,,,,,,,,,"In the Columbia Basin of Eastern Oregon, good soil and sunshine are plentiful but water is scarce. Farmers are using sensors and computers to optimize the efficiency of their irrigation systems.","This story explores in the Columbia Basin of Eastern Oregon, good soil and sunshine are plentiful but water is scarce. Farmers are using sensors and computers to optimize the efficiency of their irrigation systems.",,Climate & Environment; Agriculture & Ranching; Industry & Work,Columbia Basin; Eastern Oregon; Eastern; Oregon,6.0,10.0,Jeff Douglas,00:10:35,Eastern Oregon,1.0,Description,High Tech Water Conservation
,,,06.10 Outdoor Access,Three outdoor spots accessible to people with disabilities.,6.0,10.0,2/9/95,,,,,,,,,Three outdoor spots accessible to people with disabilities.,This story explores three outdoor spots accessible to people with disabilities.,,Communities & Culture,,6.0,10.0,Jessica Martin,00:09:05,,1.0,Description,Outdoor Access
-121.0800043,43.3845096,0.0,06.11 Raptorman,"Jim Anderson, a man who has devoted his life to Oregon birds of prey, takes us to his secret sites. He shows us raptor nests in central Oregon and bands young birds of prey, including golden eagles, ferruginous hawks, Swainson's hawks and red-tailed hawks.",6.0,11.0,2/16/95,,,,,,,,,"Jim Anderson, a man who has devoted his life to Oregon birds of prey, takes us to his secret sites. He shows us raptor nests in central Oregon and bands young birds of prey, including golden eagles, ferruginous hawks, Swainson's hawks and red-tailed hawks.","This story explores jim Anderson, a man who has devoted his life to Oregon birds of prey, takes us to his secret sites. He shows us raptor nests in central Oregon and bands young birds of prey, including golden eagles, ferruginous hawks, Swainson's hawks and red-tailed hawks.",,Wildlife & Habitat,Central Oregon,6.0,11.0,Eric Cain,00:16:30,Central Oregon,1.0,Description,Raptorman
-117.333312,45.2199164,0.0,06.11 Wallowa Mountain Fossils,"The majestic peaks of the Wallowa Mountains in Northeast Oregon were mud deposits at the bottom of the ocean about 220 million years ago. The evidence is in the many fossils found in the area, the remains of sea life like corals, sponges, snails and clams.",6.0,11.0,2/16/95,,,,,,,,,"The majestic peaks of the Wallowa Mountains in Northeast Oregon were mud deposits at the bottom of the ocean about 220 million years ago. The evidence is in the many fossils found in the area, the remains of sea life like corals, sponges, snails and clams.","The majestic peaks of the Wallowa Mountains in Northeast Oregon were mud deposits at the bottom of the ocean about 220 million years ago. The evidence is in the many fossils found in the area, the remains of sea life like corals, sponges, snails and clams.",,Geology & Natural History; Coast & Marine,Wallowa Mountain; Wallowa Mountains; Oregon; Northeast; NE Oregon,6.0,11.0,Jim Newman,00:07:55,NE Oregon,1.0,Description,Wallowa Mountain Fossils
-117.7143742,42.0010347,0.0,06.12 Civil War Road Story,"Wagonmasters were a valuable asset during the Civil War years of this country. Wagons carried gold along the treacherous back country roads from Silver City to McDermitt, OR supporting the financially strapped government. Local rancher, George Wilkinson, drives the OFG crew along these roads. Bob Boyd of the Oregon High Desert Museum tells us more of the story. Mike Hanley, rancher and stagecoach restorer, takes us for a ride in one of his rigs.",6.0,12.0,2/23/95,,,,,,,,,"Wagonmasters were a valuable asset during the Civil War years of this country. Wagons carried gold along the treacherous back country roads from Silver City to McDermitt, OR supporting the financially strapped government. Local rancher, George Wilkinson, drives the OFG crew along these roads. Bob Boyd of the Oregon High Desert Museum tells us more of the story. Mike Hanley, rancher and stagecoach restorer, takes us for a ride in one of his rigs.","This story explores wagonmasters were a valuable asset during the Civil War years of this country. Wagons carried gold along the treacherous back country roads from Silver City to McDermitt, OR supporting the financially strapped government. Local rancher, George Wilkinson, drives the OFG crew along these roads. Bob Boyd of the Oregon High Desert Museum tells us more of the story. Mike Hanley, rancher and stagecoach restorer, takes us for a ride in one of his rigs.",,Agriculture & Ranching; History & Heritage,Oregon High Desert,6.0,12.0,Jim Newman,00:08:51,,0.998,Description,Civil War Road Story
-120.2710448,44.66272,0.0,06.12 Jerry Hunt,"The scenery of Oregon is photographer and retired fire fighter Jerry Hunt. He travels the state, sometimes hiking 20 miles with 80 pounds of photographic gear on his back.",6.0,12.0,2/23/95,,,,,,,,,"The scenery of Oregon is photographer and retired fire fighter Jerry Hunt. He travels the state, sometimes hiking 20 miles with 80 pounds of photographic gear on his back.","The scenery of Oregon is photographer and retired fire fighter Jerry Hunt. He travels the state, sometimes hiking 20 miles with 80 pounds of photographic gear on his back.",,Outdoor Recreation,Oregon,6.0,12.0,Steve Amen,00:06:30,,1.0,Description,Jerry Hunt
-122.7904527,45.661887,0.0,06.12 Sauvie Island Controversy,"Sauvie Island, at the confluence of the Willamette and Columbia rivers, is home to a wildlife area meant to protect migrating birds. But visitors were loving the place to death. New restrictions to protect the area are annoying to some of those visitors.",6.0,12.0,2/23/95,,,,,,,,,"Sauvie Island, at the confluence of the Willamette and Columbia rivers, is home to a wildlife area meant to protect migrating birds. But visitors were loving the place to death. New restrictions to protect the area are annoying to some of those visitors.","This story explores sauvie Island, at the confluence of the Willamette and Columbia rivers, is home to a wildlife area meant to protect migrating birds. But visitors were loving the place to death. New restrictions to protect the area are annoying to some of those visitors.",,Rivers & Water; Wildlife & Habitat,Sauvie Island; Columbia River,6.0,12.0,Jessica Martin,00:10:10,Sauvie Island,1.0,Description,Sauvie Island Controversy
-121.992759,44.366987,0.0,07.01 Clear Lake Dive,Clear Lake in the Cascade Mountains was formed when a volcanic eruption dammed the MacKenzie River thousands of years ago. An expert dive team plunges into the cold water in search of a buried forest.,7.0,1.0,10/12/95,,,,,,,,,Clear Lake in the Cascade Mountains was formed when a volcanic eruption dammed the MacKenzie River thousands of years ago. An expert dive team plunges into the cold water in search of a buried forest.,This story explores clear Lake in the Cascade Mountains was formed when a volcanic eruption dammed the MacKenzie River thousands of years ago. An expert dive team plunges into the cold water in search of a buried forest.,,Rivers & Water; Geology & Natural History; Forestry & Logging,Clear Lake; Cascade Mountains; Central Oregon,7.0,1.0,Jim Newman,00:06:50,Central Oregon,1.0,Description,Clear Lake Dive
-122.7546402,45.6048487,0.0,07.01 Cyclo-cross,"For athletes who spend their summers on mountain bikes, cyclo-cross provides a short but intense burst of bike-riding action. The race follows a rough, muddy cross-country course that requires riders to carry their bikes part of the way.",7.0,1.0,10/12/95,,,,,,,,,"For athletes who spend their summers on mountain bikes, cyclo-cross provides a short but intense burst of bike-riding action. The race follows a rough, muddy cross-country course that requires riders to carry their bikes part of the way.","This story explores for athletes who spend their summers on mountain bikes, cyclo-cross provides a short but intense burst of bike-riding action. The race follows a rough, muddy cross-country course that requires riders to carry their bikes part of the way.",,Science & Research,,7.0,1.0,Jeff Douglas,00:07:33,,1.0,Description,Cyclo-cross
-117.424043,45.4673124,0.0,07.01 Lostine Bighorn Sheep,"Rocky Mountain bighorn sheep were wiped out in Oregon, but since the 1970s they've been reintroduced. After some ups and downs, the herd at Lostine in the Wallowas is doing well, and it's time to move some of these sheep into new range.",7.0,1.0,10/12/95,,,,,,,,,"Rocky Mountain bighorn sheep were wiped out in Oregon, but since the 1970s they've been reintroduced. After some ups and downs, the herd at Lostine in the Wallowas is doing well, and it's time to move some of these sheep into new range.","This story explores rocky Mountain bighorn sheep were wiped out in Oregon, but since the 1970s they've been reintroduced. After some ups and downs, the herd at Lostine in the Wallowas is doing well, and it's time to move some of these sheep into new range.",,Agriculture & Ranching,Oregon; NE Oregon,7.0,1.0,Eric Cain,00:10:04,NE Oregon,1.0,Description,Lostine Bighorn Sheep
