X,Y,Z,Name,Description,Season,Episode,BroadcastDate,Link,,,,,,,
-122.6650099,45.5383554,0,23.08 Radon,"Public health authorities tell us that radon is the second leading cause of lung cancer in the US, and the highest among non-smokers. But scientists have only been aware of radon as a health hazard since the early 1980s. So, just how big a health risk is radon? We take a look at the geologic conditions that account for radon’s presence in Oregon as well as the current health science, testing and mitigation thinking on the subject.",23,8,2/2/12,,,,,,,,
-124.1547275,42.1461897,0,23.09 and 28.15 Chetco River Revisited,"Oregon Field Guide journeys back to the remote, Chetco river almost 10 years after the massive Biscuit fire engulfed the Chetco�s remarkable wilderness river canyon. We discover that the river remains as remote and difficult to access than it was before the fire, and yet it�s even more�enticing.",23,9,2/9/12,,,,,,,,
-121.7958828,43.7968927,0,23.09 Gold fish,"We follow a team of ODFW fish biologists as they try to stop one of the state�s most destructive invaders � gold fish. It turns out that the harmless gold fish most of us had as pets are far from harmless. In fact, if gold fish find their way into Central Oregon�s Crane Prairie reservoir, they could spread throughout the upper Deschutes watershed and destroy the region�s lucrative sport fishing�economy.",23,9,2/9/12,,,,,,,,
-122.6822367,45.4379745,0,23.09 Muddy Boots Club,"Worms, chickens, bees and gardens of fresh veggies lure children to play and learn outdoors. Portland’s Muddy Boots Family Nature Club tackles “nature deficit disorder” by getting kids away from video games into a world of wonder.",23,9,2/9/12,,,,,,,,
-122.0062214,45.6291599,0,23.10 Beacon Rock Climbing,"Jim Opdycke is the unofficial �mayor� of Beacon rock. He�s climbed this spectacular basalt monolith in the Columbia gorge for over 40 years and has contributed perhaps more than anyone else to the unique traditional, or traditional, climbing culture of Beacon. We join Jim on a climb up the 900 foot face of Beacon Rock, cameras in tow, and learn about the specialized style of climbing known as �trad�- considered the most pure of climbing�styles.",23,10,2/16/12,,,,,,,,
-123.1273596,44.5302146,0,23.10 Ditch Fish,"Willamette Valley farmers learn that in addition to their intended crops, they�ve been raising fish in their fields for years and never knew it. Researchers found young native fish thriving in ditches that fill with water during the winter, an unrecognized habitat until�recently.",23,10,2/16/12,,,,,,,,
-121.2224613,43.7392138,0,23.10 Newberry Crater Geothermal,"EGS, Enhanced Geothermal Systems, hopes to get hot water out of a dry well just outside the Newberry Crater. The experiment hopes to create massive reservoirs two miles under ground. The earth would heat the cold water injected into fissures in the rocks and pumps would bring the hot water back out for energy production.",23,10,2/16/12,,,,,,,,
-118.482763,43.5534515,0,23.11 Balloon Archaeology,Archaeologists trade working on hands and knees for a viewpoint floating high overhead. Rare access to a helium balloon and remote controlled camera provides the clearest view of the most intriguing discovery in Oregon in years: stone circles that resemble the medicine wheels found in Wyoming and farther east.,23,11,2/23/12,,,,,,,,
-123.897705,42.0461614,0,23.11 Biscuit Fire Ten Years Later,"Emerging research shows that if plants and trees are planted in certain locations, they can make air pollution worse. The plants emit isoprenes which combine with man-made pollutants to create ozone.",23,11,2/23/12,,,,,,,,
-121.7848997,44.1653342,0,23.11 Collier Glacier,"For more than a century, photographers have been taking pictures of the Three Sisters� Collier Glacier. What they didn�t know was they were also documenting the dramatic retreat of Oregon�s largest glacier. USGS Geologist Jim O�Connor takes us to this beautiful area to take this year�s photo and learn what it all means from PSU glaciologist Andrew�Fountain.",23,11,2/23/12,,,,,,,,
-124.0193924,44.9632856,0,23.12 Kite Festival,The Lincoln City Kite Festival dazzles with kites from two inches to 90 feet long.,23,12,3/1/12,,,,,,,,
-122.5701263,45.5546297,0,23.12 Tree Pollution,Could certain plants make air pollution worse?,23,12,3/1/12,,,,,,,,
-122.2418053,45.7483377,0,23.12 Ultralight Backpacking,Ultralight backpacking is a backpacking approach that's all about doing more with less.,23,12,3/1/12,,,,,,,,
-124.4016147,43.3064734,,23.13 Cape Arago Photo Essay,"Videographer Nick Fisher beautifully captures sunsets, rolling clouds and stunning shots of the beach at high and low�tide.",23,13,3/22/12,,,,,,,,
-121.7840323,44.2168217,0,23.13 Pacific Crest Trail,"Think about what it takes to hike over 2600 miles in a summer. Now, think about what it takes to do it as an 11 year old! That's what one father/daughter team from Salem did one summer as they hiked the entire Pacific Crest trail from Mexico to Canada. And they shared with us an amazing story of their adventure.",23,13,3/22/12,,,,,,,,
-121.6980685,45.3752429,0,23.14 and 29.07 Mount Hood: Climbing Oregon's Highest Peak,"From all around our region, Mt Hood sits on the horizon like a tantalizing gem. Who hasn�t dreamed of climbing it? In fact, people come from around world to do just that. But as Oregonians, we�re lucky enough to have it in our own back yard. Tonight, Jule Gilfillan explores the history, challenges and rewards of climbing our highest peak.",23,14,3/29/12,,,,,,,,
-124.3778893,43.1145989,0,24.01 Cranberry Farming,Oregon cranberry farmers call the south coast the NAPA valley of cranberry farming in the US. A longer growing season produces sweet berries. But don’t believe the myth that they grow in watery bogs. Cranberry fields are flooded only two days a year to help the farmers get the berries off the vine at harvest time.,24,1,10/4/12,,,,,,,,
-121.8117017,42.2354832,0,24.01 Grebes Walk,How on earth do grebes dance on the surface of the water? Thanks to high speed cameras we see just how grebes can propel themselves as if they walk on top of the water in the Upper Klamath Lake. It is an amazing sight.,24,1,10/4/12,,,,,,,,
-122.9073941,43.3007828,0,24.01 North Umpqua Geology,Join us on a journey to another Oregon location that is unique in the world. Southern Oregon’s North Umpqua River is one of our more dramatic landscapes: a place where rivers collide and three distinct mountain ranges meet. It is an incredible trip into this geologic wonderland.,24,1,10/4/12,,,,,,,,
-122.6214987,45.5189581,0,24.02 Citizen Science,"Citizen scientists survey bugs in Portland backyards, measure rainfall and track the lifecycles of plants. A study questioned the reliability of crowd-sourced science, so scientists are improving training and new tools, like mobile apps.",24,2,10/11/12,,,,,,,,
-122.215153,42.367892,0,24.02 Ice Diving,Why would anyone intentionally dive into a frozen lake? Field Guide follows ice divers from the Klamath County Dive Search & Rescue Team into a dangerous world of freezing temperatures and surprising beauty.,24,2,10/11/12,,,,,,,,
-124.1853911,47.9567542,0,24.02 Time-lapse Photography,Award-winning photographer Ben Canales takes us on a photo-safari to Olympic National Park to track down the swirling stars and boiling clouds that populate his amazing time-lapse videos.Follow photographer Ben Canales to find out how he gets his stunning time-lapse imagery.,24,2,10/11/12,,,,,,,,
-118.9394941,44.4185835,0,24.03 Cattle Drive,Some 21st century cattle drives don’t look much different from those 100 years ago.,24,3,10/18/12,,,,,,,,
-122.206903,45.5627582,0,24.03 Gorge Weed,A look at what’s being done to keep the Columbia Gorge free of invasive weeds.,24,3,10/18/12,,,,,,,,
-121.7107596,45.3313242,0,24.03 Timberline Lodge,Oregon’s iconic Timberline Lodge celebrates its 75th anniversary.,24,3,10/18/12,,,,,,,,
-121.7250255,45.3801722,0,24.04 Mount Hood's Volcanic Past,"As George Washington was winning the revolutionary war, a deluge of volcanic debris was killing trees on the Sandy River. Mount Hood erupted for nearly a decade, just a few years before Lewis & Clark came through. The mountain many Portlanders regard as part of the city skyline is actually an active volcano with a more recent history of activity than many people realize.",24,4,10/25/12,,,,,,,,
-121.6897899,45.6883605,0,24.04 Warren Falls,"If there’s one thing that makes the Columbia River Gorge stand out, it’s the waterfalls. But did you know that one of those waterfalls is not natural. One waterfall lover wants that man-made waterfall closed down in order to restore Warren Falls, which has been blocked for more than 70 years.",24,4,10/25/12,,,,,,,,
-123.7290424,42.2956596,0,24.04 Yellow Tuft Allysum,"A new invasive species from Europe has been introduced in the Illinois River valley. Botanists say yellow tuft alyssum poses a threat to dozens of rare endemic Oregon wildflowers, but there’s still hope it could be",24,4,10/25/12,,,,,,,,
-123.6445386,45.4874296,0,24.05 and 28.15 Drift Diving,"Take a dive into the chilly Wilson River as we hunt for Salmon, Steelhead, and Trout as part of a research project to see how well they’re doing.",24,5,11/1/12,,,,,,,,
-121.6541175,45.4042016,0,24.05 Cloud Cap Inn,"In 1889, visionary pioneers built the Cloud Cap Inn on the north shoulder on Mt Hood as a destination resort. They were ahead of the their time, but despite the vicissitudes of man and Mother Nature, the venerable inn endures today, lovingly preserved by the Hood River Crag Rats as their “open to the public” clubhouse.",24,5,11/1/12,https://www.opb.org/artsandlife/series/summer-series/oregon-mount-hood-cloud-cap-inn/,BROKEN,,,,,,
-124.2272017,42.720454,0,24.05 Jim Rogers,"Jim Rogers is one of the most influential people you’ve probably never heard of. He’s a mountain man who lives deep in the woods. Yet his influence extends all the way to Washington DC. He helped create not one, but two official wilderness areas in Oregon. Some people call this environmental logger the “John Muir of the Elk River.”",24,5,11/1/12,,,,,,,,
-121.6858733,44.0308423,0,24.06 Aerial Fish Stocking,"Every other year, Oregon biologists dangle a device below a helicopter and drop young fish into high mountain lakes for the pleasure of Cascade anglers. The state takes precautions to sterilize many of the fish because most of the fish planted in Oregon lakes are not native to the region.",24,6,11/8/12,,,,,,,,
-123.4595361,45.7082979,0,24.06 and 2819 Hiking from Portland to the Pacific,"After 7 years of scouting, Jim Thayer of Portland has plotted a hiking route from Portland to the Pacific coast without using highways. Since trails don’t cover the entire path, he has found logging roads open for public access. Here he shows us two segments, one along the Salmonberry River and its washed out rail line and another near Saddle Mountain suitable for biking down to Seaside.",24,6,11/8/12,,,,,,,,
-122.3608292,47.6097334,0,24.06 Stormwater,"In Washington state's Puget Sound, scientists have made discovery of a ""toxic cocktail,"" made up of excess rainfall that flows into the nearest body of water, carrying pollutants along with it. Stormwater washes sediment, grease, road grime, tire wear and any litter small enough to slip into storm drains into the sound. And that’s just what can be seen. There’s much more.",24,6,11/8/12,,,,,,,,
,,,24.07  Autum Rivers Essay,A beautiful tour of Oregon�s rivers in Autumn.,24,7,11/15/12,,,,,,,,
